MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
383,UHF42,406,Winter 2010-11,1,3.47,,,3.5,
383,UHF42,406,Winter 2009-10,1,2.78,,,2.8,
383,UHF42,406,Winter 2008-09,1,4.02,,,4.0,
383,UHF42,407,Winter 2015-16,0,0.23,,,0.2,
383,UHF42,407,Winter 2014-15,0,0.45,,,0.4,
383,UHF42,407,Winter 2013-14,1,1.21,,,1.2,
383,UHF42,407,Winter 2012-13,1,0.93,,,0.9,
383,UHF42,407,Winter 2011-12,1,1.52,,,1.5,
383,UHF42,407,Winter 2010-11,1,3.22,,,3.2,
383,UHF42,407,Winter 2009-10,1,2.76,,,2.8,
383,UHF42,407,Winter 2008-09,1,3.72,,,3.7,
383,UHF42,408,Winter 2015-16,0,0.25,,,0.2,
383,UHF42,408,Winter 2014-15,0,0.43,,,0.4,
383,UHF42,408,Winter 2013-14,1,1.24,,,1.2,
383,UHF42,408,Winter 2012-13,1,0.77,,,0.8,
383,UHF42,408,Winter 2011-12,1,1.45,,,1.4,
383,UHF42,408,Winter 2010-11,1,2.97,,,3.0,
383,UHF42,408,Winter 2009-10,1,2.52,,,2.5,
383,UHF42,408,Winter 2008-09,1,3.53,,,3.5,
383,UHF42,409,Winter 2015-16,0,0.26,,,0.3,
383,UHF42,409,Winter 2014-15,0,0.41,,,0.4,
383,UHF42,409,Winter 2013-14,1,1.14,,,1.1,
383,UHF42,409,Winter 2012-13,1,0.6,,,0.6,
383,UHF42,409,Winter 2011-12,1,1.3,,,1.3,
383,UHF42,409,Winter 2010-11,1,2.56,,,2.6,
383,UHF42,409,Winter 2009-10,1,2.21,,,2.2,
383,UHF42,409,Winter 2008-09,1,3.18,,,3.2,
383,UHF42,410,Winter 2015-16,0,0.2,,,0.2,
383,UHF42,410,Winter 2014-15,0,0.31,,,0.3,
383,UHF42,410,Winter 2013-14,1,0.64,,,0.6,
383,UHF42,410,Winter 2012-13,1,0.51,,,0.5,
383,UHF42,410,Winter 2011-12,1,0.88,,,0.9,
383,UHF42,410,Winter 2010-11,1,1.9,,,1.9,
383,UHF42,410,Winter 2009-10,1,1.9,,,1.9,
383,UHF42,410,Winter 2008-09,1,2.39,,,2.4,
383,UHF42,501,Winter 2015-16,0,0.12,,,0.1,
383,UHF42,501,Winter 2014-15,0,0.31,,,0.3,
383,UHF42,501,Winter 2013-14,1,0.97,,,1.0,
383,UHF42,501,Winter 2012-13,1,0.49,,,0.5,
383,UHF42,501,Winter 2011-12,1,1.04,,,1.0,
383,UHF42,501,Winter 2010-11,1,2.08,,,2.1,
383,UHF42,501,Winter 2009-10,1,1.35,,,1.4,
383,UHF42,501,Winter 2008-09,1,2.49,,,2.5,
383,UHF42,502,Winter 2015-16,0,0.13,,,0.1,
383,UHF42,502,Winter 2014-15,0,0.35,,,0.3,
383,UHF42,502,Winter 2013-14,1,0.91,,,0.9,
383,UHF42,502,Winter 2012-13,1,0.49,,,0.5,
383,UHF42,502,Winter 2011-12,1,0.98,,,1.0,
383,UHF42,502,Winter 2010-11,1,2.08,,,2.1,
383,UHF42,502,Winter 2009-10,1,1.45,,,1.4,
383,UHF42,502,Winter 2008-09,1,2.53,,,2.5,
383,UHF42,503,Winter 2015-16,0,0.12,,,0.1,
383,UHF42,503,Winter 2014-15,0,0.28,,,0.3,
383,UHF42,503,Winter 2013-14,1,0.88,,,0.9,
383,UHF42,503,Winter 2012-13,1,0.44,,,0.4,
383,UHF42,503,Winter 2011-12,1,0.86,,,0.9,
383,UHF42,503,Winter 2010-11,1,1.83,,,1.8,
383,UHF42,503,Winter 2009-10,1,1.18,,,1.2,
383,UHF42,503,Winter 2008-09,1,2.17,,,2.2,
383,UHF42,504,Winter 2015-16,0,0.11,,,0.1,
383,UHF42,504,Winter 2014-15,0,0.22,,,0.2,
383,UHF42,504,Winter 2013-14,1,0.73,,,0.7,
383,UHF42,504,Winter 2012-13,1,0.39,,,0.4,
383,UHF42,504,Winter 2011-12,1,0.66,,,0.7,
383,UHF42,504,Winter 2010-11,1,1.56,,,1.6,
383,UHF42,504,Winter 2009-10,1,1.01,,,1.0,
383,UHF42,504,Winter 2008-09,1,1.84,,,1.8,
383,UHF34,101,Winter 2015-16,0,0.3,,,0.3,
383,UHF34,101,Winter 2014-15,0,1.0,,,1.0,
383,UHF34,101,Winter 2013-14,1,1.71,,,1.7,
383,UHF34,101,Winter 2012-13,1,2.23,,,2.2,
383,UHF34,101,Winter 2011-12,1,3.71,,,3.7,
383,UHF34,101,Winter 2010-11,1,5.31,,,5.3,
383,UHF34,101,Winter 2009-10,1,4.16,,,4.2,
383,UHF34,101,Winter 2008-09,1,6.62,,,6.6,
383,UHF34,102,Winter 2015-16,0,0.29,,,0.3,
383,UHF34,102,Winter 2014-15,0,1.11,,,1.1,
383,UHF34,102,Winter 2013-14,1,1.61,,,1.6,
